sample_name,culture_ID,cluster,size,longest_contig,n50,contigs,completeness,purity,av_cov,av_gc,kingdom,phylum,class,order,family,genus,species,taxid,Habitat,Location ,Continent,Substrate,Lat,Long,Altitude,Host_Phylum,Host_Class,Host_Order,Host_Family,Host_Genus,Host_Species,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19
sa049,Aphanothece_saxicola_GSE-SYN-MK-01-06B,DBSCAN_round1_2,3247837,572972,391405,11,100,100,2915.433835,67.80478823,Bacteria,Cyanobacteria,unclassified,Synechococcales,Synechococcaceae,Synechococcus,unclassified,1129,Desert_wet_wall,UT_USA,NorthAmerica,subareial,37.6093,-111.8978,2043,Cyanobacteria,unclassified,Synechococcales,Synechococcaceae,Cyanobium,"""Aphanothece saxicola""",7,165,41,7844,282,-113,395,167,104,173,-28,296,44,12,31,106,48,88,69
sa050,Aphanothece_saxicola_GSE-SYN-MK-01-06B,DBSCAN_round2_1,4007624,569734,248990,23,99.28057554,100,13.64433365,63.08056844,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter,Rhodobacter sp. CCP-1,1985673,Desert_wet_wall,UT_USA,NorthAmerica,subareial,37.6093,-111.8978,2043,Cyanobacteria,unclassified,Synechococcales,Synechococcaceae,Cyanobium,"""Aphanothece saxicola""",7,165,41,7844,282,-113,395,167,104,173,-28,296,44,12,31,106,48,88,69
sa051,Aphanothece_saxicola_GSE-SYN-MK-01-06B,DBSCAN_round1_1,5907992,833065,429054,31,99.28057554,99.28057554,89.98412371,71.31692121,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Roseomonas,unclassified,125216,Desert_wet_wall,UT_USA,NorthAmerica,subareial,37.6093,-111.8978,2043,Cyanobacteria,unclassified,Synechococcales,Synechococcaceae,Cyanobium,"""Aphanothece saxicola""",7,165,41,7844,282,-113,395,167,104,173,-28,296,44,12,31,106,48,88,69
sa052,Aphanothece_sp._CMT-3BRIN-NPC111,DBSCAN_round1_0,4196702,3959288,3959288,2,99.28057554,98.57142857,115.9001275,69.21568413,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,Phenylobacterium deserti,1914756,Desert_soil,CA_USA,NorthAmerica,soil,35.5039,-115.6922,1084,Cyanobacteria,unclassified,Oscillatoriales,unclassified,unclassified,"""Aphanothece"" sp.",16.6,144,39,7974,365,-2,367,84,200,272,68,162,25,3,43,54,18,45,52
sa053,Aphanothece_sp._CMT-3BRIN-NPC111,DBSCAN_round1_2,3773902,1107339,1030656,8,98.56115108,99.27536232,511.9929996,70.30882095,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Ramlibacter,unclassified,174951,Desert_soil,CA_USA,NorthAmerica,soil,35.5039,-115.6922,1084,Cyanobacteria,unclassified,Oscillatoriales,unclassified,unclassified,"""Aphanothece"" sp.",16.6,144,39,7974,365,-2,367,84,200,272,68,162,25,3,43,54,18,45,52
sa054,Aphanothece_sp._CMT-3BRIN-NPC111,DBSCAN_round1_4,3323136,843327,448702,9,100,99.28571429,1824.198361,65.78277266,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp. ID1715,1656898,Desert_soil,CA_USA,NorthAmerica,soil,35.5039,-115.6922,1084,Cyanobacteria,unclassified,Oscillatoriales,unclassified,unclassified,"""Aphanothece"" sp.",16.6,144,39,7974,365,-2,367,84,200,272,68,162,25,3,43,54,18,45,52
sa055,Aphanothece_sp._CMT-3BRIN-NPC111,unclustered,230044,53794,31541,9,unknown,unknown,9.381427031,45.2674271,Bacteria,Cyanobacteria,unclassified,Synechococcales,unclassified,unclassified,unclassified,1890424,Desert_soil,CA_USA,NorthAmerica,soil,35.5039,-115.6922,1084,Cyanobacteria,unclassified,Oscillatoriales,unclassified,unclassified,"""Aphanothece"" sp.",16.6,144,39,7974,365,-2,367,84,200,272,68,162,25,3,43,54,18,45,52
sa056,Aphanothece_sp._CMT-3BRIN-NPC111,DBSCAN_round1_3,4239784,956391,542626,16,97.84172662,97.14285714,68.5021369,59.44187251,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Devosia,Devosia submarina,1173082,Desert_soil,CA_USA,NorthAmerica,soil,35.5039,-115.6922,1084,Cyanobacteria,unclassified,Oscillatoriales,unclassified,unclassified,"""Aphanothece"" sp.",16.6,144,39,7974,365,-2,367,84,200,272,68,162,25,3,43,54,18,45,52
sa057,Aphanothece_sp._CMT-3BRIN-NPC111,DBSCAN_round1_1,6473716,1795359,699042,22,97.12230216,98.54014599,141.9335879,39.68854982,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Fulvivirgaceae,Ohtaekwangia,Ohtaekwangia koreensis,688867,Desert_soil,CA_USA,NorthAmerica,soil,35.5039,-115.6922,1084,Cyanobacteria,unclassified,Oscillatoriales,unclassified,unclassified,"""Aphanothece"" sp.",16.6,144,39,7974,365,-2,367,84,200,272,68,162,25,3,43,54,18,45,52
sa058,Aphanothece_sp._CMT-3BRIN-NPC111,DBSCAN_round1_5,3988016,358564,121538,61,94.24460432,97.03703704,9.696106284,61.93109556,Bacteria,Verrucomicrobia,unclassified,unclassified,unclassified,unclassified,Verrucomicrobia bacterium,2026799,Desert_soil,CA_USA,NorthAmerica,soil,35.5039,-115.6922,1084,Cyanobacteria,unclassified,Oscillatoriales,unclassified,unclassified,"""Aphanothece"" sp.",16.6,144,39,7974,365,-2,367,84,200,272,68,162,25,3,43,54,18,45,52
sa059,Aphanothece_sp._CMT-3BRIN-NPC111,DBSCAN_round1_7,5125873,204742,85997,87,86.33093525,96.77419355,10.38570971,45.91050149,Bacteria,Cyanobacteria,unclassified,Oscillatoriales,Gomontiellaceae,Crinalium,Crinalium epipsammum,241425,Desert_soil,CA_USA,NorthAmerica,soil,35.5039,-115.6922,1084,Cyanobacteria,unclassified,Oscillatoriales,unclassified,unclassified,"""Aphanothece"" sp.",16.6,144,39,7974,365,-2,367,84,200,272,68,162,25,3,43,54,18,45,52
sa060,Aphanothece_sp._CMT-3BRIN-NPC111,DBSCAN_round1_6,6433209,224144,55468,171,97.84172662,97.84172662,22.82916908,65.83650554,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Microvirga,unclassified,186650,Desert_soil,CA_USA,NorthAmerica,soil,35.5039,-115.6922,1084,Cyanobacteria,unclassified,Oscillatoriales,unclassified,unclassified,"""Aphanothece"" sp.",16.6,144,39,7974,365,-2,367,84,200,272,68,162,25,3,43,54,18,45,52
sa061,Brasilonema_angustatum_HA4187-MV1,unclustered,118725,79830,79830,2,3.597122302,100,307.6185976,63.73805012,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Phyllobacterium,Phyllobacterium phragmitis,2670329,Tropical_soil,HI_USA,PacificIslands,soil,21.311,-157.823,229,Cyanobacteria,unclassified,Nostocales,Scytonemataceae,Brasilonema,Brasilonema angustatum,23.4,81,65,1387,294,171,123,223,250,250,216,1706,192,89,26,562,300,300,501
sa062,Brasilonema_angustatum_HA4187-MV1,DBSCAN_round1_2,2593655,892093,694987,4,99.28057554,99.28057554,2232.661348,70.04138947,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas fluminis,2487274,Tropical_soil,HI_USA,PacificIslands,soil,21.311,-157.823,229,Cyanobacteria,unclassified,Nostocales,Scytonemataceae,Brasilonema,Brasilonema angustatum,23.4,81,65,1387,294,171,123,223,250,250,216,1706,192,89,26,562,300,300,501
sa063,Brasilonema_angustatum_HA4187-MV1,DBSCAN_round1_1,7841176,1024659,559329,22,97.12230216,97.12230216,43.85925351,47.57526167,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Spirosoma,Spirosoma sp. BT702,2771354,Tropical_soil,HI_USA,PacificIslands,soil,21.311,-157.823,229,Cyanobacteria,unclassified,Nostocales,Scytonemataceae,Brasilonema,Brasilonema angustatum,23.4,81,65,1387,294,171,123,223,250,250,216,1706,192,89,26,562,300,300,501
sa064,Brasilonema_angustatum_HA4187-MV1,DBSCAN_round2_0,6390406,1779875,788342,24,100,95.86206897,404.1913564,62.98737514,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Mesorhizobium hungaricum,1566387,Tropical_soil,HI_USA,PacificIslands,soil,21.311,-157.823,229,Cyanobacteria,unclassified,Nostocales,Scytonemataceae,Brasilonema,Brasilonema angustatum,23.4,81,65,1387,294,171,123,223,250,250,216,1706,192,89,26,562,300,300,501
sa065,Brasilonema_angustatum_HA4187-MV1,DBSCAN_round2_1,8169757,997818,286282,51,96.4028777,97.10144928,61.55463755,64.58655992,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,unclassified,374,Tropical_soil,HI_USA,PacificIslands,soil,21.311,-157.823,229,Cyanobacteria,unclassified,Nostocales,Scytonemataceae,Brasilonema,Brasilonema angustatum,23.4,81,65,1387,294,171,123,223,250,250,216,1706,192,89,26,562,300,300,501
sa066,Brasilonema_angustatum_HA4187-MV1,DBSCAN_round1_3,8509522,396052,142662,98,99.28057554,97.18309859,71.60690518,42.41204148,Bacteria,Cyanobacteria,unclassified,Nostocales,Scytonemataceae,Brasilonema,unclassified,383614,Tropical_soil,HI_USA,PacificIslands,soil,21.311,-157.823,229,Cyanobacteria,unclassified,Nostocales,Scytonemataceae,Brasilonema,Brasilonema angustatum,23.4,81,65,1387,294,171,123,223,250,250,216,1706,192,89,26,562,300,300,501
sa067,Brasilonema_octagenarum_HA4186-MV1,DBSCAN_round3_10,87160,69263,69263,2,20.14388489,100,11.00326985,64.27489674,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,unclassified,374,On_wood_tropica,HI_USA,PacificIslands,subareial,21.311,-157.823,229,Cyanobacteria,unclassified,Nostocales,Scytonemataceae,Brasilonema,Brasilonema octagenarum,23.4,81,65,1387,294,171,123,223,250,250,216,1706,192,89,26,562,300,300,501
sa068,Brasilonema_octagenarum_HA4186-MV1,DBSCAN_round3_34,35209,18538,18538,2,25.89928058,100,16.18512312,63.27927519,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,unclassified,unclassified,41294,On_wood_tropica,HI_USA,PacificIslands,subareial,21.311,-157.823,229,Cyanobacteria,unclassified,Nostocales,Scytonemataceae,Brasilonema,Brasilonema octagenarum,23.4,81,65,1387,294,171,123,223,250,250,216,1706,192,89,26,562,300,300,501
sa069,Brasilonema_octagenarum_HA4186-MV1,DBSCAN_round2_6,5372942,2040136,1714350,3,100,97.88732394,52.21263546,65.66583075,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,unclassified,unclassified,Rhizobiales bacterium,1909294,On_wood_tropica,HI_USA,PacificIslands,subareial,21.311,-157.823,229,Cyanobacteria,unclassified,Nostocales,Scytonemataceae,Brasilonema,Brasilonema octagenarum,23.4,81,65,1387,294,171,123,223,250,250,216,1706,192,89,26,562,300,300,501
sa070,Brasilonema_octagenarum_HA4186-MV1,unclustered,423424,129126,97872,10,16.54676259,82.14285714,57.77861671,65.09834114,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unclassified,13687,On_wood_tropica,HI_USA,PacificIslands,subareial,21.311,-157.823,229,Cyanobacteria,unclassified,Nostocales,Scytonemataceae,Brasilonema,Brasilonema octagenarum,23.4,81,65,1387,294,171,123,223,250,250,216,1706,192,89,26,562,300,300,501
sa071,Brasilonema_octagenarum_HA4186-MV1,DBSCAN_round3_5,3147787,517269,360414,12,99.28057554,99.28057554,171.6014203,66.66543829,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas jeddahensis,1915074,On_wood_tropica,HI_USA,PacificIslands,subareial,21.311,-157.823,229,Cyanobacteria,unclassified,Nostocales,Scytonemataceae,Brasilonema,Brasilonema octagenarum,23.4,81,65,1387,294,171,123,223,250,250,216,1706,192,89,26,562,300,300,501
sa072,Brasilonema_octagenarum_HA4186-MV1,DBSCAN_round2_2,5082604,778944,407230,17,99.28057554,99.28057554,33.57358295,67.46539766,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bosea,unclassified,85413,On_wood_tropica,HI_USA,PacificIslands,subareial,21.311,-157.823,229,Cyanobacteria,unclassified,Nostocales,Scytonemataceae,Brasilonema,Brasilonema octagenarum,23.4,81,65,1387,294,171,123,223,250,250,216,1706,192,89,26,562,300,300,501
sa073,Brasilonema_octagenarum_HA4186-MV1,DBSCAN_round2_5,5017226,643335,303249,21,99.28057554,97.18309859,68.29577101,71.32154302,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Roseomonas,Roseomonas rosea,198092,On_wood_tropica,HI_USA,PacificIslands,subareial,21.311,-157.823,229,Cyanobacteria,unclassified,Nostocales,Scytonemataceae,Brasilonema,Brasilonema octagenarum,23.4,81,65,1387,294,171,123,223,250,250,216,1706,192,89,26,562,300,300,501
sa074,Brasilonema_octagenarum_HA4186-MV1,DBSCAN_round2_4,5047011,1407101,423832,24,96.4028777,97.81021898,1359.852951,63.20481568,Bacteria,Deinococcus-Thermus,Deinococci,Deinococcales,Deinococcaceae,Deinobacterium,Deinobacterium chartae,521158,On_wood_tropica,HI_USA,PacificIslands,subareial,21.311,-157.823,229,Cyanobacteria,unclassified,Nostocales,Scytonemataceae,Brasilonema,Brasilonema octagenarum,23.4,81,65,1387,294,171,123,223,250,250,216,1706,192,89,26,562,300,300,501
sa075,Brasilonema_octagenarum_HA4186-MV1,DBSCAN_round3_0,5725423,501825,161925,43,61.15107914,98.8372093,11.7025942,64.51633355,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium sp. MOS003,2133946,On_wood_tropica,HI_USA,PacificIslands,subareial,21.311,-157.823,229,Cyanobacteria,unclassified,Nostocales,Scytonemataceae,Brasilonema,Brasilonema octagenarum,23.4,81,65,1387,294,171,123,223,250,250,216,1706,192,89,26,562,300,300,501
sa076,Brasilonema_octagenarum_HA4186-MV1,DBSCAN_round2_3,5753623,461448,187801,56,98.56115108,95.8041958,21.88492242,71.25923961,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,Methylobacterium sp. CCH5-D2,1768765,On_wood_tropica,HI_USA,PacificIslands,subareial,21.311,-157.823,229,Cyanobacteria,unclassified,Nostocales,Scytonemataceae,Brasilonema,Brasilonema octagenarum,23.4,81,65,1387,294,171,123,223,250,250,216,1706,192,89,26,562,300,300,501
sa077,Brasilonema_octagenarum_HA4186-MV1,DBSCAN_round1_1,8066605,452080,152152,84,99.28057554,97.87234043,140.0476064,42.54879221,Bacteria,Cyanobacteria,unclassified,Nostocales,Scytonemataceae,Brasilonema,unclassified,383614,On_wood_tropica,HI_USA,PacificIslands,subareial,21.311,-157.823,229,Cyanobacteria,unclassified,Nostocales,Scytonemataceae,Brasilonema,Brasilonema octagenarum,23.4,81,65,1387,294,171,123,223,250,250,216,1706,192,89,26,562,300,300,501
sa078,Brasilonema_octagenarum_HA4186-MV1,DBSCAN_round3_1,6396258,389710,76019,160,76.25899281,99.06542056,30.0477032,65.01784325,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas dokdonensis,344880,On_wood_tropica,HI_USA,PacificIslands,subareial,21.311,-157.823,229,Cyanobacteria,unclassified,Nostocales,Scytonemataceae,Brasilonema,Brasilonema octagenarum,23.4,81,65,1387,294,171,123,223,250,250,216,1706,192,89,26,562,300,300,501
sa079,Brasilonema_octagenarum_HA4186-MV1,DBSCAN_round2_1,6995541,136679,40634,209,91.36690647,99.21875,9.095586746,68.01120885,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,unclassified,1866885,On_wood_tropica,HI_USA,PacificIslands,subareial,21.311,-157.823,229,Cyanobacteria,unclassified,Nostocales,Scytonemataceae,Brasilonema,Brasilonema octagenarum,23.4,81,65,1387,294,171,123,223,250,250,216,1706,192,89,26,562,300,300,501
sa080,Calothrix_sp._FI2-JRJ7,DBSCAN_round1_5,3978181,571480,270500,24,100,99.28571429,61.68382208,64.77060747,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Sphingopyxis sp. L1A2A,2502247,Desert_soil,CA_USA,NorthAmerica,soil,35.3619,-116.3226,654,Cyanobacteria,unclassified,Nostocales,Calotrichaceae,Calothrix,Calothrix desertica,19.2,158,40,8237,400,9,391,109,228,300,90,96,14,1,42,34,9,25,33
sa081,Calothrix_sp._FI2-JRJ7,DBSCAN_round1_2,4055928,546102,202617,28,100,100,227.0629461,67.12547659,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,unclassified,unclassified,41297,Desert_soil,CA_USA,NorthAmerica,soil,35.3619,-116.3226,654,Cyanobacteria,unclassified,Nostocales,Calotrichaceae,Calothrix,Calothrix desertica,19.2,158,40,8237,400,9,391,109,228,300,90,96,14,1,42,34,9,25,33
sa082,Calothrix_sp._FI2-JRJ7,DBSCAN_round1_4,5131200,573633,299556,29,99.28057554,97.18309859,58.19365412,62.08678282,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,unclassified,379,Desert_soil,CA_USA,NorthAmerica,soil,35.3619,-116.3226,654,Cyanobacteria,unclassified,Nostocales,Calotrichaceae,Calothrix,Calothrix desertica,19.2,158,40,8237,400,9,391,109,228,300,90,96,14,1,42,34,9,25,33
sa083,Calothrix_sp._FI2-JRJ7,DBSCAN_round1_0,4712706,377738,142655,56,99.28057554,94.52054795,18.21482329,59.16316443,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Devosia,Devosia submarina,1173082,Desert_soil,CA_USA,NorthAmerica,soil,35.3619,-116.3226,654,Cyanobacteria,unclassified,Nostocales,Calotrichaceae,Calothrix,Calothrix desertica,19.2,158,40,8237,400,9,391,109,228,300,90,96,14,1,42,34,9,25,33
sa084,Calothrix_sp._FI2-JRJ7,DBSCAN_round1_1,4997542,265107,85708,81,62.58992806,98.86363636,20.54022377,62.84925669,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas chengduensis,489632,Desert_soil,CA_USA,NorthAmerica,soil,35.3619,-116.3226,654,Cyanobacteria,unclassified,Nostocales,Calotrichaceae,Calothrix,Calothrix desertica,19.2,158,40,8237,400,9,391,109,228,300,90,96,14,1,42,34,9,25,33
sa085,Calothrix_sp._FI2-JRJ7,DBSCAN_round1_3,8663394,624595,154571,91,98.56115108,93.19727891,707.802957,39.05961105,Bacteria,Cyanobacteria,unclassified,Nostocales,Calotrichaceae,Calothrix,unclassified,1186,Desert_soil,CA_USA,NorthAmerica,soil,35.3619,-116.3226,654,Cyanobacteria,unclassified,Nostocales,Calotrichaceae,Calothrix,Calothrix desertica,19.2,158,40,8237,400,9,391,109,228,300,90,96,14,1,42,34,9,25,33
sa086,Chroococcus_sp._CMT-3BRIN-NPC107,DBSCAN_round3_56,37550,37550,37550,1,33.81294964,100,3.742583222,65.2942743,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Geminicoccaceae,Geminicoccus,unclassified,489140,Desert_soil,CA_USA,NorthAmerica,soil,35.5039,-115.6922,1084,Cyanobacteria,unclassified,Chroococcidiopsidales,Aliterellaceae,Aliterella,"""Chroococcus"" sp.",16.6,144,39,7974,365,-2,367,84,200,272,68,162,25,3,43,54,18,45,52
sa087,Chroococcus_sp._CMT-3BRIN-NPC107,DBSCAN_round3_0,3611917,1212517,623493,7,99.28057554,95.83333333,116.8350856,69.53617705,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,unclassified,unclassified,76892,Desert_soil,CA_USA,NorthAmerica,soil,35.5039,-115.6922,1084,Cyanobacteria,unclassified,Chroococcidiopsidales,Aliterellaceae,Aliterella,"""Chroococcus"" sp.",16.6,144,39,7974,365,-2,367,84,200,272,68,162,25,3,43,54,18,45,52
sa088,Chroococcus_sp._CMT-3BRIN-NPC107,DBSCAN_round2_1,4127425,1923178,473565,9,98.56115108,98.56115108,10.0790929,74.519537,Bacteria,Chloroflexi,Thermomicrobia,Thermomicrobiales,unclassified,unclassified,uncultured Thermomicrobiales bacterium,1645740,Desert_soil,CA_USA,NorthAmerica,soil,35.5039,-115.6922,1084,Cyanobacteria,unclassified,Chroococcidiopsidales,Aliterellaceae,Aliterella,"""Chroococcus"" sp.",16.6,144,39,7974,365,-2,367,84,200,272,68,162,25,3,43,54,18,45,52
sa089,Chroococcus_sp._CMT-3BRIN-NPC107,DBSCAN_round2_8,5409252,797930,687076,12,97.84172662,95.77464789,75.08187398,74.3644038,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Schlegelella,Schlegelella koreensis,2742824,Desert_soil,CA_USA,NorthAmerica,soil,35.5039,-115.6922,1084,Cyanobacteria,unclassified,Chroococcidiopsidales,Aliterellaceae,Aliterella,"""Chroococcus"" sp.",16.6,144,39,7974,365,-2,367,84,200,272,68,162,25,3,43,54,18,45,52
sa090,Chroococcus_sp._CMT-3BRIN-NPC107,DBSCAN_round3_2,3207995,684846,330904,14,88.48920863,100,6.080658792,67.26413227,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Enterovirga,Enterovirga sp. DB1703,2730920,Desert_soil,CA_USA,NorthAmerica,soil,35.5039,-115.6922,1084,Cyanobacteria,unclassified,Chroococcidiopsidales,Aliterellaceae,Aliterella,"""Chroococcus"" sp.",16.6,144,39,7974,365,-2,367,84,200,272,68,162,25,3,43,54,18,45,52
sa091,Chroococcus_sp._CMT-3BRIN-NPC107,DBSCAN_round2_3,4160713,1432213,1337354,15,98.56115108,97.85714286,118.2737197,68.07763477,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Ramlibacter,Ramlibacter tataouinensis,94132,Desert_soil,CA_USA,NorthAmerica,soil,35.5039,-115.6922,1084,Cyanobacteria,unclassified,Chroococcidiopsidales,Aliterellaceae,Aliterella,"""Chroococcus"" sp.",16.6,144,39,7974,365,-2,367,84,200,272,68,162,25,3,43,54,18,45,52
sa092,Chroococcus_sp._CMT-3BRIN-NPC107,DBSCAN_round3_1,3988312,976915,478642,15,98.56115108,98.56115108,128.3072603,59.45119138,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Devosia,Devosia submarina,1173082,Desert_soil,CA_USA,NorthAmerica,soil,35.5039,-115.6922,1084,Cyanobacteria,unclassified,Chroococcidiopsidales,Aliterellaceae,Aliterella,"""Chroococcus"" sp.",16.6,144,39,7974,365,-2,367,84,200,272,68,162,25,3,43,54,18,45,52
sa093,Chroococcus_sp._CMT-3BRIN-NPC107,DBSCAN_round2_4,7654074,1394600,589805,21,96.4028777,94.36619718,28.06483462,69.96424388,Bacteria,Planctomycetes,Phycisphaerae,Tepidisphaerales,Tepidisphaeraceae,Humisphaera,Humisphaera borealis,2807512,Desert_soil,CA_USA,NorthAmerica,soil,35.5039,-115.6922,1084,Cyanobacteria,unclassified,Chroococcidiopsidales,Aliterellaceae,Aliterella,"""Chroococcus"" sp.",16.6,144,39,7974,365,-2,367,84,200,272,68,162,25,3,43,54,18,45,52
sa094,Chroococcus_sp._CMT-3BRIN-NPC107,DBSCAN_round5_0,1834535,468909,125513,25,23.02158273,91.42857143,6.915201945,66.89013837,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Enterovirga,Enterovirga sp. DB1703,2730920,Desert_soil,CA_USA,NorthAmerica,soil,35.5039,-115.6922,1084,Cyanobacteria,unclassified,Chroococcidiopsidales,Aliterellaceae,Aliterella,"""Chroococcus"" sp.",16.6,144,39,7974,365,-2,367,84,200,272,68,162,25,3,43,54,18,45,52
sa095,Chroococcus_sp._CMT-3BRIN-NPC107,DBSCAN_round2_6,5285104,1152430,380807,29,97.84172662,100,8.743845343,63.79524414,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatirosa,Gemmatirosa kalamazoonesis,861299,Desert_soil,CA_USA,NorthAmerica,soil,35.5039,-115.6922,1084,Cyanobacteria,unclassified,Chroococcidiopsidales,Aliterellaceae,Aliterella,"""Chroococcus"" sp.",16.6,144,39,7974,365,-2,367,84,200,272,68,162,25,3,43,54,18,45,52
sa096,Chroococcus_sp._CMT-3BRIN-NPC107,DBSCAN_round2_5,8617677,1283334,611146,48,96.4028777,98.52941176,8.45617363,40.17290274,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Rhodocytophaga,Rhodocytophaga rosea,2704465,Desert_soil,CA_USA,NorthAmerica,soil,35.5039,-115.6922,1084,Cyanobacteria,unclassified,Chroococcidiopsidales,Aliterellaceae,Aliterella,"""Chroococcus"" sp.",16.6,144,39,7974,365,-2,367,84,200,272,68,162,25,3,43,54,18,45,52
