,Name,Host,genome,Label,Domain,Phylum,Class,Order,Family,Genus,Species,Present,Habitat3,Habitat2,Habitat,Substrate,Parentmaterial,Location,Continent,Host_Phylum,Host_Class,Host_Order,Host_Family,Host_Genus,Host_Species,Annual_Mean_Temperature,Annual_Precipitation,Altitude
61,Chroococcus sp.,Chroococcus_sp.,Bin.010.fastaChroococcus_sp_assembly,ChSp_Bin.010,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__172606-1,g__172606-1,s__,1,desert,desert_soil,desert soil,soil,dolomite,"California,
USA",North America,Cyanobacteria,unclassified,Chroococcidiopsidales,Aliterellaceae,Aliterella,"""Chroococcus"" sp.",16.6,162,1084
62,Chroococcus sp.,Chroococcus_sp.,Bin.001.fastaChroococcus_sp_assembly,ChSp_Bin.001,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Cyanobacteriales,f__Chroococcidiopsidaceae,g__Aliterella,s__,1,desert,desert_soil,desert soil,soil,dolomite,"California,
USA",North America,Cyanobacteria,unclassified,Chroococcidiopsidales,Aliterellaceae,Aliterella,"""Chroococcus"" sp.",16.6,162,1084
63,Chroococcus sp.,Chroococcus_sp.,Bin.002.fastaChroococcus_sp_assembly,ChSp_Bin.002,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Devosiaceae,g__Devosia,s__,1,desert,desert_soil,desert soil,soil,dolomite,"California,
USA",North America,Cyanobacteria,unclassified,Chroococcidiopsidales,Aliterellaceae,Aliterella,"""Chroococcus"" sp.",16.6,162,1084
64,Chroococcus sp.,Chroococcus_sp.,Bin.006.fastaChroococcus_sp_assembly,ChSp_Bin.006,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Flavisolibacter,s__,1,desert,desert_soil,desert soil,soil,dolomite,"California,
USA",North America,Cyanobacteria,unclassified,Chroococcidiopsidales,Aliterellaceae,Aliterella,"""Chroococcus"" sp.",16.6,162,1084
65,Chroococcus sp.,Chroococcus_sp.,Bin.005.fastaChroococcus_sp_assembly,ChSp_Bin.005,d__Bacteria,p__Gemmatimonadota,c__Gemmatimonadetes,o__Gemmatimonadales,f__Gemmatimonadaceae,g__Gemmatirosa,s__,1,desert,desert_soil,desert soil,soil,dolomite,"California,
USA",North America,Cyanobacteria,unclassified,Chroococcidiopsidales,Aliterellaceae,Aliterella,"""Chroococcus"" sp.",16.6,162,1084
66,Chroococcus sp.,Chroococcus_sp.,Bin.011.fastaChroococcus_sp_assembly,ChSp_Bin.011,d__Bacteria,p__Chloroflexota,c__Chloroflexia,o__Thermomicrobiales,f__UBA6265,g__JACCXM01,s__,1,desert,desert_soil,desert soil,soil,dolomite,"California,
USA",North America,Cyanobacteria,unclassified,Chroococcidiopsidales,Aliterellaceae,Aliterella,"""Chroococcus"" sp.",16.6,162,1084
67,Chroococcus sp.,Chroococcus_sp.,Bin.009.fastaChroococcus_sp_assembly,ChSp_Bin.009,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Beijerinckiaceae,g__Microvirga,s__,1,desert,desert_soil,desert soil,soil,dolomite,"California,
USA",North America,Cyanobacteria,unclassified,Chroococcidiopsidales,Aliterellaceae,Aliterella,"""Chroococcus"" sp.",16.6,162,1084
68,Chroococcus sp.,Chroococcus_sp.,Bin.018.fastaChroococcus_sp_assembly,ChSp_Bin.018,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__Phenylobacterium,s__,1,desert,desert_soil,desert soil,soil,dolomite,"California,
USA",North America,Cyanobacteria,unclassified,Chroococcidiopsidales,Aliterellaceae,Aliterella,"""Chroococcus"" sp.",16.6,162,1084
69,Chroococcus sp.,Chroococcus_sp.,Bin.003.fastaChroococcus_sp_assembly,ChSp_Bin.003,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Ramlibacter,s__,1,desert,desert_soil,desert soil,soil,dolomite,"California,
USA",North America,Cyanobacteria,unclassified,Chroococcidiopsidales,Aliterellaceae,Aliterella,"""Chroococcus"" sp.",16.6,162,1084
70,Chroococcus sp.,Chroococcus_sp.,Bin.014.fastaChroococcus_sp_assembly,ChSp_Bin.014,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Rhizobacter,s__,1,desert,desert_soil,desert soil,soil,dolomite,"California,
USA",North America,Cyanobacteria,unclassified,Chroococcidiopsidales,Aliterellaceae,Aliterella,"""Chroococcus"" sp.",16.6,162,1084
71,Chroococcus sp.,Chroococcus_sp.,Bin.012.fastaChroococcus_sp_assembly,ChSp_Bin.012,d__Bacteria,p__Acidobacteriota,c__Blastocatellia,o__Pyrinomonadales,f__Pyrinomonadaceae,g__SXVE01,s__,1,desert,desert_soil,desert soil,soil,dolomite,"California,
USA",North America,Cyanobacteria,unclassified,Chroococcidiopsidales,Aliterellaceae,Aliterella,"""Chroococcus"" sp.",16.6,162,1084
72,Cyanomargarita calcarea,Cyanomargarita_calcarea,Bin.003.fastaCyanomargarita_calcarea_assembly,CyCa_Bin.003,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Allorhizobium,s__,1,desert,wet_wall,desert wet wall,subaerial,,"Utah,
USA",North America,Cyanobacteria,unclassified,Nostocales,Cyanomargaritaceae,Cyanomargarita,Cyanomargarita calcarea,8.9,294,1873
73,Cyanomargarita calcarea,Cyanomargarita_calcarea,Bin.006.fastaCyanomargarita_calcarea_assembly,CyCa_Bin.006,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Beijerinckiaceae,g__Bosea,s__,1,desert,wet_wall,desert wet wall,subaerial,,"Utah,
USA",North America,Cyanobacteria,unclassified,Nostocales,Cyanomargaritaceae,Cyanomargarita,Cyanomargarita calcarea,8.9,294,1873
74,Cyanomargarita calcarea,Cyanomargarita_calcarea,Bin.004.fastaCyanomargarita_calcarea_assembly,CyCa_Bin.004,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__Brevundimonas,s__,1,desert,wet_wall,desert wet wall,subaerial,,"Utah,
USA",North America,Cyanobacteria,unclassified,Nostocales,Cyanomargaritaceae,Cyanomargarita,Cyanomargarita calcarea,8.9,294,1873
75,Cyanomargarita calcarea,Cyanomargarita_calcarea,Bin.002.fastaCyanomargarita_calcarea_assembly,CyCa_Bin.002,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Erythrobacter,s__,1,desert,wet_wall,desert wet wall,subaerial,,"Utah,
USA",North America,Cyanobacteria,unclassified,Nostocales,Cyanomargaritaceae,Cyanomargarita,Cyanomargarita calcarea,8.9,294,1873
76,Cyanomargarita calcarea,Cyanomargarita_calcarea,Bin.001.fastaCyanomargarita_calcarea_assembly,CyCa_Bin.001,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Cyanobacteriales,f__Nostocaceae,g__Hassallia,s__,1,desert,wet_wall,desert wet wall,subaerial,,"Utah,
USA",North America,Cyanobacteria,unclassified,Nostocales,Cyanomargaritaceae,Cyanomargarita,Cyanomargarita calcarea,8.9,294,1873
77,Cyanomargarita calcarea,Cyanomargarita_calcarea,Bin.005.fastaCyanomargarita_calcarea_assembly,CyCa_Bin.005,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Acetobacterales,f__Acetobacteraceae,g__Roseomonas,s__,1,desert,wet_wall,desert wet wall,subaerial,,"Utah,
USA",North America,Cyanobacteria,unclassified,Nostocales,Cyanomargaritaceae,Cyanomargarita,Cyanomargarita calcarea,8.9,294,1873
78,Cyanosarcina radialis,Cyanosarcina_radialis,Bin.006.fastaCyanosarcina_radialis_assembly,CyRa_Bin.006,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__34-65-8,s__,1,tropical,rock_wall,cave rock wall,subaerial,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Gomontiellales,unclassified,Cyanosarcina,Cyanosarcina radialis,23.6,1291,11
79,Cyanosarcina radialis,Cyanosarcina_radialis,Bin.001.fastaCyanosarcina_radialis_assembly,CyRa_Bin.001,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__Brevundimonas,s__,1,tropical,rock_wall,cave rock wall,subaerial,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Gomontiellales,unclassified,Cyanosarcina,Cyanosarcina radialis,23.6,1291,11
80,Cyanosarcina radialis,Cyanosarcina_radialis,Bin.007.fastaCyanosarcina_radialis_assembly,CyRa_Bin.007,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__Brevundimonas,s__,1,tropical,rock_wall,cave rock wall,subaerial,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Gomontiellales,unclassified,Cyanosarcina,Cyanosarcina radialis,23.6,1291,11
81,Cyanosarcina radialis,Cyanosarcina_radialis,Bin.003.fastaCyanosarcina_radialis_assembly,CyRa_Bin.003,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Flavihumibacter,s__,1,tropical,rock_wall,cave rock wall,subaerial,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Gomontiellales,unclassified,Cyanosarcina,Cyanosarcina radialis,23.6,1291,11
82,Cyanosarcina radialis,Cyanosarcina_radialis,Bin.011.fastaCyanosarcina_radialis_assembly,CyRa_Bin.011,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Gemmatales,f__Gemmataceae,g__Limnoglobus,s__,1,tropical,rock_wall,cave rock wall,subaerial,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Gomontiellales,unclassified,Cyanosarcina,Cyanosarcina radialis,23.6,1291,11
83,Cyanosarcina radialis,Cyanosarcina_radialis,Bin.005.fastaCyanosarcina_radialis_assembly,CyRa_Bin.005,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Cyanobacteriales,f__Chamaesiphonaceae,g__Merismopedia,s__,1,tropical,rock_wall,cave rock wall,subaerial,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Gomontiellales,unclassified,Cyanosarcina,Cyanosarcina radialis,23.6,1291,11
84,Cyanosarcina radialis,Cyanosarcina_radialis,Bin.008.fastaCyanosarcina_radialis_assembly,CyRa_Bin.008,d__Bacteria,p__Firmicutes,c__Bacilli,o__Paenibacillales,f__Paenibacillaceae,g__Paenibacillus,s__Pseudomonas_E sp003696305,1,tropical,rock_wall,cave rock wall,subaerial,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Gomontiellales,unclassified,Cyanosarcina,Cyanosarcina radialis,23.6,1291,11
85,Cyanosarcina radialis,Cyanosarcina_radialis,Bin.009.fastaCyanosarcina_radialis_assembly,CyRa_Bin.009,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Pseudoxanthomonas,s__,1,tropical,rock_wall,cave rock wall,subaerial,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Gomontiellales,unclassified,Cyanosarcina,Cyanosarcina radialis,23.6,1291,11
86,Cyanosarcina radialis,Cyanosarcina_radialis,Bin.004.fastaCyanosarcina_radialis_assembly,CyRa_Bin.004,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingopyxis,s__,1,tropical,rock_wall,cave rock wall,subaerial,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Gomontiellales,unclassified,Cyanosarcina,Cyanosarcina radialis,23.6,1291,11
87,Cyanosarcina radialis,Cyanosarcina_radialis,Bin.010.fastaCyanosarcina_radialis_assembly,CyRa_Bin.010,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingorhabdus,s__,1,tropical,rock_wall,cave rock wall,subaerial,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Gomontiellales,unclassified,Cyanosarcina,Cyanosarcina radialis,23.6,1291,11
88,Desmonostoc geniculatum,Desmonostoc_geniculatum,Bin.002.fastaDesmonostoc_geniculatum_assembly,DeGe_Bin.002,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Hyphomicrobiaceae,g__Ga0077555,s__,1,tropical,rock_wall,cave rock wall,subaerial,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Desmonostoc,Desmonostoc geniculatum,23.1,3045,21
89,Desmonostoc geniculatum,Desmonostoc_geniculatum,Bin.006.fastaDesmonostoc_geniculatum_assembly,DeGe_Bin.006,d__Bacteria,p__Actinobacteriota,c__Actinomycetia,o__Propionibacteriales,f__Nocardioidaceae,g__Nocardioides,s__,1,tropical,rock_wall,cave rock wall,subaerial,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Desmonostoc,Desmonostoc geniculatum,23.1,3045,21
90,Desmonostoc geniculatum,Desmonostoc_geniculatum,Bin.005.fastaDesmonostoc_geniculatum_assembly,DeGe_Bin.005,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Cyanobacteriales,f__Nostocaceae,g__Nostoc,s__,1,tropical,rock_wall,cave rock wall,subaerial,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Desmonostoc,Desmonostoc geniculatum,23.1,3045,21
91,Desmonostoc geniculatum,Desmonostoc_geniculatum,Bin.004.fastaDesmonostoc_geniculatum_assembly,DeGe_Bin.004,d__Bacteria,p__Firmicutes,c__Bacilli,o__Paenibacillales,f__Paenibacillaceae,g__Paenibacillus,s__,1,tropical,rock_wall,cave rock wall,subaerial,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Desmonostoc,Desmonostoc geniculatum,23.1,3045,21
92,Desmonostoc geniculatum,Desmonostoc_geniculatum,Bin.008.fastaDesmonostoc_geniculatum_assembly,DeGe_Bin.008,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Qipengyuania,s__,1,tropical,rock_wall,cave rock wall,subaerial,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Desmonostoc,Desmonostoc geniculatum,23.1,3045,21
93,Desmonostoc geniculatum,Desmonostoc_geniculatum,Bin.003.fastaDesmonostoc_geniculatum_assembly,DeGe_Bin.003,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingorhabdus,s__,1,tropical,rock_wall,cave rock wall,subaerial,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Desmonostoc,Desmonostoc geniculatum,23.1,3045,21
94,Desmonostoc geniculatum,Desmonostoc_geniculatum,Bin.001.fastaDesmonostoc_geniculatum_assembly,DeGe_Bin.001,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Tabrizicola,s__,1,tropical,rock_wall,cave rock wall,subaerial,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Desmonostoc,Desmonostoc geniculatum,23.1,3045,21
95,Desmonostoc geniculatum,Desmonostoc_geniculatum,Bin.007.fastaDesmonostoc_geniculatum_assembly,DeGe_Bin.007,d__Bacteria,p__Actinobacteriota,c__Acidimicrobiia,o__Acidimicrobiales,f__JACDCH01,g__VFJN01,s__,1,tropical,rock_wall,cave rock wall,subaerial,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Desmonostoc,Desmonostoc geniculatum,23.1,3045,21
96,Desmonostoc vinosum,Desmonostoc_vinosum,Bin.003.fastaDesmonostoc_vinosum_assembly,DeVi_Bin.003,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Cyanobacteriales,f__Nostocaceae,g__,s__,1,tropical,rock_wall,cave rock wall,subaerial,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Desmonostoc,Desmonostoc vinosum,23.1,3045,106
97,Desmonostoc vinosum,Desmonostoc_vinosum,Bin.005.fastaDesmonostoc_vinosum_assembly,DeVi_Bin.005,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,g__Bradyrhizobium,s__,1,tropical,rock_wall,cave rock wall,subaerial,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Desmonostoc,Desmonostoc vinosum,23.1,3045,106
98,Desmonostoc vinosum,Desmonostoc_vinosum,Bin.001.fastaDesmonostoc_vinosum_assembly,DeVi_Bin.001,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__Brevundimonas,s__,1,tropical,rock_wall,cave rock wall,subaerial,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Desmonostoc,Desmonostoc vinosum,23.1,3045,106
99,Desmonostoc vinosum,Desmonostoc_vinosum,Bin.004.fastaDesmonostoc_vinosum_assembly,DeVi_Bin.004,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Mesorhizobium,s__Mesorhizobium terrae,1,tropical,rock_wall,cave rock wall,subaerial,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Desmonostoc,Desmonostoc vinosum,23.1,3045,106
100,Desmonostoc vinosum,Desmonostoc_vinosum,Bin.006.fastaDesmonostoc_vinosum_assembly,DeVi_Bin.006,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Beijerinckiaceae,g__Methylobacterium,s__,1,tropical,rock_wall,cave rock wall,subaerial,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Desmonostoc,Desmonostoc vinosum,23.1,3045,106
101,Desmonostoc vinosum,Desmonostoc_vinosum,Bin.002.fastaDesmonostoc_vinosum_assembly,DeVi_Bin.002,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Rubrivivax,s__,1,tropical,rock_wall,cave rock wall,subaerial,,"Hawaii,
USA",Pacific Islands,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Desmonostoc,Desmonostoc vinosum,23.1,3045,106
102,Drouetiella hepatica,Drouetiella_hepatica,Bin.002.fastaDrouetiella_hepatica_assembly,DrHe_Bin.002,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__Brevundimonas,s__,1,temperate,rock,rock surface,subaerial,,"Kosice,
Slovakia",Europe,Cyanobacteria,unclassified,Oculatellales,Oculatellaceae.,Drouetiella,Drouetiella hepatica,5.2,779,701
103,Drouetiella hepatica,Drouetiella_hepatica,Bin.003.fastaDrouetiella_hepatica_assembly,DrHe_Bin.003,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Elainellales,f__Elainellaceae,g__Drouetiella,s__Drouetiella hepatica,1,temperate,rock,rock surface,subaerial,,"Kosice,
Slovakia",Europe,Cyanobacteria,unclassified,Oculatellales,Oculatellaceae.,Drouetiella,Drouetiella hepatica,5.2,779,701
104,Drouetiella hepatica,Drouetiella_hepatica,Bin.005.fastaDrouetiella_hepatica_assembly,DrHe_Bin.005,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Phreatobacteraceae,g__Phreatobacter,s__,1,temperate,rock,rock surface,subaerial,,"Kosice,
Slovakia",Europe,Cyanobacteria,unclassified,Oculatellales,Oculatellaceae.,Drouetiella,Drouetiella hepatica,5.2,779,701
105,Drouetiella hepatica,Drouetiella_hepatica,Bin.006.fastaDrouetiella_hepatica_assembly,DrHe_Bin.006,d__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Rhizobiales,f__Pseudoxanthobacteraceae,g__Pseudoxanthobacter,s__,1,temperate,rock,rock surface,subaerial,,"Kosice,
Slovakia",Europe,Cyanobacteria,unclassified,Oculatellales,Oculatellaceae.,Drouetiella,Drouetiella hepatica,5.2,779,701
106,Drouetiella hepatica,Drouetiella_hepatica,Bin.004.fastaDrouetiella_hepatica_assembly,DrHe_Bin.004,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingopyxis,s__Sphingopyxis sp001468225,1,temperate,rock,rock surface,subaerial,,"Kosice,
Slovakia",Europe,Cyanobacteria,unclassified,Oculatellales,Oculatellaceae.,Drouetiella,Drouetiella hepatica,5.2,779,701
107,Drouetiella hepatica,Drouetiella_hepatica,Bin.007.fastaDrouetiella_hepatica_assembly,DrHe_Bin.007,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingopyxis,s__,1,temperate,rock,rock surface,subaerial,,"Kosice,
Slovakia",Europe,Cyanobacteria,unclassified,Oculatellales,Oculatellaceae.,Drouetiella,Drouetiella hepatica,5.2,779,701
108,Drouetiella lurida,Drouetiella_lurida,Bin.009.fastaDrouetiella_lurida_assembly,DrLu_Bin.009,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__,s__,1,temperate,temperate_soil,temperate soil,soil,,"Most, Czech Republic",Europe,Cyanobacteria,unclassified,Oculatellales,Oculatellaceae,Drouetiella,Drouetiella lurida,NA,NA,
109,Drouetiella lurida,Drouetiella_lurida,Bin.006.fastaDrouetiella_lurida_assembly,DrLu_Bin.006,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Blastomonas,s__Blastomonas fulva,1,temperate,temperate_soil,temperate soil,soil,,"Most, Czech Republic",Europe,Cyanobacteria,unclassified,Oculatellales,Oculatellaceae,Drouetiella,Drouetiella lurida,NA,NA,
110,Drouetiella lurida,Drouetiella_lurida,Bin.004.fastaDrouetiella_lurida_assembly,DrLu_Bin.004,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Beijerinckiaceae,g__Bosea,s__Bosea sp001556125,1,temperate,temperate_soil,temperate soil,soil,,"Most, Czech Republic",Europe,Cyanobacteria,unclassified,Oculatellales,Oculatellaceae,Drouetiella,Drouetiella lurida,NA,NA,
111,Drouetiella lurida,Drouetiella_lurida,Bin.005.fastaDrouetiella_lurida_assembly,DrLu_Bin.005,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Beijerinckiaceae,g__Bosea,s__,1,temperate,temperate_soil,temperate soil,soil,,"Most, Czech Republic",Europe,Cyanobacteria,unclassified,Oculatellales,Oculatellaceae,Drouetiella,Drouetiella lurida,NA,NA,
112,Drouetiella lurida,Drouetiella_lurida,Bin.001.fastaDrouetiella_lurida_assembly,DrLu_Bin.001,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__Brevundimonas,s__,1,temperate,temperate_soil,temperate soil,soil,,"Most, Czech Republic",Europe,Cyanobacteria,unclassified,Oculatellales,Oculatellaceae,Drouetiella,Drouetiella lurida,NA,NA,
113,Drouetiella lurida,Drouetiella_lurida,Bin.008.fastaDrouetiella_lurida_assembly,DrLu_Bin.008,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Weeksellaceae,g__Chryseobacterium,s__Chryseobacterium shandongense,1,temperate,temperate_soil,temperate soil,soil,,"Most, Czech Republic",Europe,Cyanobacteria,unclassified,Oculatellales,Oculatellaceae,Drouetiella,Drouetiella lurida,NA,NA,
114,Drouetiella lurida,Drouetiella_lurida,Bin.002.fastaDrouetiella_lurida_assembly,DrLu_Bin.002,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Elainellales,f__Elainellaceae,g__JAAUOQ01,s__,1,temperate,temperate_soil,temperate soil,soil,,"Most, Czech Republic",Europe,Cyanobacteria,unclassified,Oculatellales,Oculatellaceae,Drouetiella,Drouetiella lurida,NA,NA,
115,Drouetiella lurida,Drouetiella_lurida,Bin.007.fastaDrouetiella_lurida_assembly,DrLu_Bin.007,d__Bacteria,p__Actinobacteriota,c__Actinomycetia,o__Actinomycetales,f__Microbacteriaceae,g__Rhodoglobus,s__,1,temperate,temperate_soil,temperate soil,soil,,"Most, Czech Republic",Europe,Cyanobacteria,unclassified,Oculatellales,Oculatellaceae,Drouetiella,Drouetiella lurida,NA,NA,
